1388/10/16,11375.4
1388/10/19,11449.6
1388/10/20,11592.3
1388/10/21,11656.8
1388/10/22,11646.2
1388/10/23,11599.9
1388/10/26,11614.9
1388/10/27,11620.7
1388/10/28,11584
1388/10/29,11569.2
1388/10/30,11569.2
1388/11/3,11617.8
1388/11/4,11684.9
1388/11/5,11705.1
1388/11/6,11752.5
1388/11/7,11802.9
1388/11/10,11750.1
1388/11/11,11724.7
1388/11/12,11709.6
1388/11/13,11721.3
1388/11/14,11751.7
1388/11/17,11715.5
1388/11/18,11686.3
1388/11/19,11666.8
1388/11/20,11660.7
1388/11/21,11694.1
1388/11/25,11760
1388/11/27,11789.7
1388/11/28,11774.2
1388/12/1,11819
1388/12/2,11929
1388/12/3,12008.6
1388/12/4,12010.2
1388/12/5,11993.2
1388/12/8,11963.5
1388/12/9,12009
1388/12/10,12048.9
1388/12/11,12111.1
1388/12/12,12133.4
1388/12/15,12221.3
1388/12/16,12248.9
1388/12/17,12307.2
1388/12/18,12429.1
1388/12/19,12446.8
1388/12/22,12440.5
1388/12/23,12549.1
1388/12/24,12533.6
1388/12/25,12499.7
1388/12/26,12536.7
1389/1/7,12613.9
1389/1/8,12732.1
1389/1/9,12823.9
1389/1/10,12867
1389/1/11,12945
1389/1/14,13135.7
1389/1/15,13320.1
1389/1/16,13317
1389/1/17,13476.5
1389/1/18,13681.2
1389/1/21,13754
1389/1/22,13802.6
1389/1/23,13832.8
1389/1/24,13904
1389/1/25,13903.4
1389/1/28,13815.7
1389/1/29,13935
1389/1/30,14138.3
1389/1/31,14185.7
1389/2/1,14129.2
1389/2/4,14079.9
1389/2/5,14053.3
1389/2/6,14129
1389/2/7,14139.4
1389/2/8,14012.5
1389/2/11,14136.7
1389/2/12,14085.9
1389/2/13,14012.6
1389/2/14,14036.7
1389/2/15,13944.8
1389/2/18,13920.5
1389/2/19,14014.3
1389/2/20,14099.5
1389/2/21,14131.7
1389/2/22,14105.3
1389/2/25,14096.1
1389/2/26,14138.8
1389/2/28,14156.7
1389/2/29,14155.6
1389/3/1,14117.2
1389/3/2,14080.5
1389/3/3,14115.5
1389/3/4,14184.3
1389/3/5,14153.8
1389/3/8,14119.9
1389/3/9,14087.6
1389/3/10,14038.3
1389/3/11,14109
1389/3/12,14182.4
1389/3/16,14164.7
1389/3/17,14135.3
1389/3/18,14148.8
1389/3/19,14055.1
1389/3/22,14114.9
1389/3/23,14180.3
1389/3/24,14288.5
1389/3/25,14394.2
1389/3/26,14372
1389/3/29,14340.6
1389/3/30,14280.9
1389/3/31,14257
1389/4/1,14350.6
1389/4/2,14489.4
1389/4/6,14503
1389/4/7,14500.9
1389/4/8,14545.3
1389/4/9,14552.3
1389/4/12,14561.1
1389/4/13,14504.2
1389/4/14,14553.2
1389/4/15,14571.6
1389/4/16,14718.8
1389/4/20,14883.4
1389/4/21,14981.5
1389/4/22,15005.9
1389/4/23,15080.4
1389/4/26,15118
1389/4/27,15189
1389/4/28,15244.8
1389/4/29,15344.6
1389/4/30,15360.7
1389/5/2,15455.4
1389/5/3,15660.9
1389/5/4,15746.5
1389/5/6,15794.1
1389/5/9,15840.5
1389/5/10,15870
1389/5/11,16078.1
1389/5/12,16281.7
1389/5/13,16317.9
1389/5/16,16606.1
1389/5/17,16625.9
1389/5/18,16674.4
1389/5/19,16841.4
1389/5/20,16995.1
1389/5/23,16864.6
1389/5/24,16701.1
1389/5/25,16766.9
1389/5/26,16910.8
1389/5/27,17009.6
1389/5/30,16974.6
1389/5/31,16957.6
1389/6/1,17116.7
1389/6/2,17152.7
1389/6/3,17233.1
1389/6/6,17401
1389/6/7,17767.8
1389/6/8,17938
1389/6/9,17955.7
1389/6/13,18315.8
1389/6/14,18636.1
1389/6/15,18648.2
1389/6/16,18458.9
1389/6/17,18429.6
1389/6/21,18533.4
1389/6/22,18533.7
1389/6/23,18543.1
1389/6/24,18555.7
1389/6/27,18657.7
1389/6/28,18487.6
1389/6/29,18303.3
1389/6/30,18413
1389/6/31,18548.6
1389/7/3,18673.3
1389/7/4,18527.8
1389/7/5,18405.6
1389/7/6,18535.3
1389/7/7,18671.3
1389/7/10,18790.4
1389/7/11,18762.4
1389/7/13,18749.9
1389/7/14,18871.8
1389/7/17,18937.7
1389/7/18,18642
1389/7/19,18564
1389/7/20,18283
1389/7/21,17902.5
1389/7/24,17973.1
1389/7/25,18111.1
1389/7/26,18343.8
1389/7/27,18292.9
1389/7/28,18229.5
1389/8/1,18324.6
1389/8/2,18163.7
1389/8/3,18035.9
1389/8/4,18006.1
1389/8/5,17956.4
1389/8/8,18034.9
1389/8/9,18011
1389/8/10,17972.9
1389/8/11,17960.5
1389/8/12,17976.7
1389/8/15,18089.8
1389/8/16,18015.9
1389/8/17,17969.5
1389/8/18,18038.5
1389/8/19,18113.4
1389/8/22,18044.3
1389/8/23,18042.1
1389/8/24,18035.6
1389/8/25,18021
1389/8/29,18062.5
1389/8/30,18133.7
1389/9/1,18257.8
1389/9/2,18226.6
1389/9/3,18289.2
1389/9/6,18427.7
1389/9/7,18404.5
1389/9/8,18284.7
1389/9/9,18242.6
1389/9/10,18280
1389/9/13,18292.4
1389/9/14,18319.3
1389/9/15,18291.9
1389/9/16,18317.3
1389/9/17,18371.2
1389/9/20,18460.3
1389/9/21,18443.7
1389/9/22,18414.7
1389/9/23,18414.3
1389/9/27,18366.4
1389/9/28,18203.4
1389/9/29,18249.7
1389/9/30,18353.1
1389/10/1,18398.9
1389/10/4,18585.8
1389/10/5,18723.1
1389/10/6,18689
1389/10/7,18771.4
1389/10/8,18855.2
1389/10/11,18849.1
1389/10/12,18898.1
1389/10/13,19021
1389/10/14,19200.4
1389/10/15,19361.5
1389/10/18,19451.5
1389/10/19,19699.9
1389/10/20,19690.9
1389/10/21,19778.6
1389/10/22,19759.1
1389/10/25,19705.3
1389/10/26,19830.6
1389/10/27,19904.7
1389/10/28,19937.9
1389/10/29,20206.6
1389/11/2,20352.7
1389/11/3,20416
1389/11/4,20462.6
1389/11/6,20684.8
1389/11/9,20905.9
1389/11/10,20877.6
1389/11/11,20997.1
1389/11/12,21349.4
1389/11/16,21810.7
1389/11/17,21840
1389/11/18,21944.4
1389/11/19,21867.4
1389/11/20,21929
1389/11/23,22000.5
1389/11/24,22136.5
1389/11/25,22260.4
1389/11/26,22270.4
1389/11/27,22188.3
1389/11/30,22090.3
1389/12/1,21762.2
1389/12/3,21739.4
1389/12/4,21749.5
1389/12/7,21867.9
1389/12/8,21900.5
1389/12/9,21663.3
1389/12/10,21472.9
1389/12/11,21694
1389/12/14,21843.2
1389/12/15,21929.3
1389/12/16,21891.8
1389/12/17,22033.2
1389/12/18,22062.6
1389/12/21,21895.2
1389/12/22,22008.8
1389/12/23,22236.9
1389/12/24,22455.7
1389/12/25,22803.8
1389/12/28,23294.9
1390/1/6,23756.3
1390/1/7,24199.8
1390/1/8,24287.8
1390/1/9,24486.6
1390/1/10,24486
1390/1/14,24543.6
1390/1/15,25023.3
1390/1/16,25550.4
1390/1/17,25885.1
1390/1/20,26222.7
1390/1/21,26002.6
1390/1/22,26145.2
1390/1/23,26412.7
1390/1/24,26541.9
1390/1/27,26675.9
1390/1/28,26446.6
1390/1/29,26429.2
1390/1/30,26215.4
1390/1/31,26481.5
1390/2/3,26610.1
1390/2/4,26539.7
1390/2/5,26261.5
1390/2/6,26273.6
1390/2/7,25781.8
1390/2/10,25321.7
1390/2/11,24685.3
1390/2/12,25037.7
1390/2/13,25211.2
1390/2/14,25520.2
1390/2/18,25366.6
1390/2/19,25752.7
1390/2/20,26041.7
1390/2/21,26002.8
1390/2/24,26033.6
1390/2/25,25908.5
1390/2/26,25759.7
1390/2/27,25773.4
1390/2/28,25940.8
1390/2/31,26155.6
1390/3/1,26055.5
1390/3/2,26059.8
1390/3/3,25861.9
1390/3/4,25290.7
1390/3/7,25043.4
1390/3/8,24600.6
1390/3/9,24865.3
1390/3/10,25120.9
1390/3/16,25291.8
1390/3/17,25123.1
1390/3/18,25286.5
1390/3/21,25245.1
1390/3/22,25121.7
1390/3/23,25237.5
1390/3/24,25043.3
1390/3/25,24854.8
1390/3/28,25187.4
1390/3/29,25214.1
1390/3/30,25120.9
1390/3/31,25181.6
1390/4/1,25126.1
1390/4/4,25023.5
1390/4/5,24674.9
1390/4/6,24148.6
1390/4/7,24180.5
1390/4/8,24503.5
1390/4/11,24742.2
1390/4/12,24742.7
1390/4/13,24698.3
1390/4/14,24816.6
1390/4/15,24801.1
1390/4/18,24716.9
1390/4/19,24541.1
1390/4/20,24503.8
1390/4/21,24387.1
1390/4/22,24286.7
1390/4/25,24348.9
1390/4/27,24460.7
1390/4/28,24494.6
1390/4/29,24602
1390/5/1,24809.6
1390/5/2,25181.7
1390/5/3,25325.4
1390/5/4,25434.6
1390/5/5,25471.8
1390/5/8,25297.8
1390/5/9,25110.8
1390/5/10,25270
1390/5/11,25284.5
1390/5/12,25316.3
1390/5/15,25008.1
1390/5/16,24923.6
1390/5/17,24970.8
1390/5/18,24596.7
1390/5/19,24875.8
1390/5/22,24997
1390/5/23,25092.8
1390/5/24,25059.3
1390/5/25,25090.5
1390/5/26,25237.6
1390/5/29,25231.6
1390/5/30,25217
1390/6/1,25389.3
1390/6/2,25475.7
1390/6/5,25555.6
1390/6/6,25475.1
1390/6/7,25621.7
1390/6/8,25822
1390/6/12,26083.4
1390/6/13,26254.6
1390/6/14,26360.8
1390/6/15,26714.7
1390/6/16,26930.2
1390/6/19,27098.4
1390/6/20,27099.9
1390/6/21,27058.9
1390/6/22,26933.1
1390/6/23,26836.3
1390/6/26,26855
1390/6/27,26885
1390/6/28,26866.9
1390/6/29,26847.4
1390/6/30,26962.2
1390/7/3,26764.8
1390/7/4,26571.9
1390/7/5,26692.9
1390/7/6,26792.7
1390/7/9,26708.2
1390/7/10,26672.7
1390/7/11,26663.6
1390/7/12,26756.3
1390/7/13,26863.5
1390/7/16,26912.8
1390/7/17,26868.8
1390/7/18,26819.4
1390/7/19,26903
1390/7/20,26844.2
1390/7/23,26668.3
1390/7/24,26291.2
1390/7/25,26159.4
1390/7/26,26158.8
1390/7/27,26207.7
1390/7/30,26150.8
1390/8/1,26049.6
1390/8/2,25875
1390/8/3,25924.8
1390/8/4,25915.4
1390/8/7,25953.3
1390/8/8,25911.3
1390/8/9,25910
1390/8/10,25924.9
1390/8/11,26001.5
1390/8/14,25874.2
1390/8/15,25589.5
1390/8/17,25328.6
1390/8/18,25394.2
1390/8/21,25462.7
1390/8/22,25372.6
1390/8/23,25366.6
1390/8/25,25366.4
1390/8/28,25366.7
1390/8/29,25298.3
1390/8/30,25207.2
1390/9/1,24881
1390/9/2,24568.2
1390/9/5,24468.2
1390/9/6,24056.4
1390/9/7,23977.7
1390/9/8,24089.2
1390/9/9,24016.5
1390/9/12,24116.6
1390/9/13,24356.9
1390/9/16,24662.6
1390/9/19,24688.2
1390/9/20,24546.3
1390/9/21,24554.9
1390/9/22,24618.1
1390/9/23,24590.7
1390/9/26,24528.3
1390/9/27,24604
1390/9/28,24638.2
1390/9/29,24588.5
1390/9/30,24494
1390/10/3,24456.7
1390/10/4,24455.1
1390/10/5,24377.3
1390/10/6,24327.2
1390/10/7,24320.8
1390/10/10,24403.1
1390/10/11,24400.9
1390/10/12,24323.7
1390/10/13,24507
1390/10/14,24839.1
1390/10/17,24887.9
1390/10/18,24854.9
1390/10/19,25082.7
1390/10/20,25207.4
1390/10/21,25440.3
1390/10/25,25755.3
1390/10/26,25903.4
1390/10/27,25692.8
1390/10/28,25811.2
1390/11/1,25772.3
1390/11/3,25620.7
1390/11/5,25540.5
1390/11/8,25723
1390/11/9,25931.3
1390/11/10,25912.9
1390/11/11,25913.8
1390/11/12,25878.2
1390/11/15,25907
1390/11/16,25717.6
1390/11/17,25579.8
1390/11/18,25436.6
1390/11/19,25371.7
1390/11/23,25320.7
1390/11/24,25279.8
1390/11/25,24946.4
1390/11/26,24829.3
1390/11/29,24848.9
1390/11/30,24878.3
1390/12/1,24923.2
1390/12/2,25035.2
1390/12/3,25012.6
1390/12/6,24936.1
1390/12/7,24976.9
1390/12/8,25098.4
1390/12/9,25244.4
1390/12/10,25354.5
1390/12/13,25365.5
1390/12/14,25417.9
1390/12/15,25320.1
1390/12/16,25307.9
1390/12/17,25400.2
1390/12/20,25457.6
1390/12/21,25491.1
1390/12/22,25300
1390/12/23,25265.3
1390/12/24,25481.5
1390/12/27,25607.2
1390/12/28,25905.6
1391/1/5,26280.5
1391/1/6,26502.3
1391/1/7,26408.7
1391/1/8,26533
1391/1/9,26576.2
1391/1/14,26484.8
1391/1/15,26327
1391/1/16,26300.3
1391/1/19,26383.4
1391/1/20,26491.8
1391/1/21,26482.6
1391/1/22,26664.1
1391/1/23,26757.8
1391/1/26,26896.8
1391/1/27,27281.2
1391/1/28,27245.6
1391/1/29,27185.6
1391/1/30,27259.9
1391/2/2,27211.7
1391/2/3,27169.3
1391/2/4,27085.3
1391/2/5,27129.9
1391/2/9,27010.1
1391/2/10,26953.8
1391/2/11,26960
1391/2/12,26969.8
1391/2/13,26964.8
1391/2/16,26935.7
1391/2/17,26932.2
1391/2/18,26886.3
1391/2/19,26870.5
1391/2/20,26871.9
1391/2/23,26743.8
1391/2/24,26658
1391/2/25,26715.2
1391/2/26,26677.3
1391/2/27,26652.6
1391/2/30,26652.1
1391/2/31,26667.7
1391/3/1,26845.8
1391/3/2,26912.7
1391/3/3,27091.2
1391/3/6,26909.5
1391/3/7,26905
1391/3/8,26848.7
1391/3/9,26803.6
1391/3/10,26755.9
1391/3/13,26735.4
1391/3/16,26693
1391/3/17,26635.6
1391/3/20,26365.2
1391/3/21,26264.8
1391/3/22,26411.8
1391/3/23,26440.5
1391/3/24,26439.1
1391/3/27,26406.7
1391/3/28,26325.5
1391/3/30,26291.8
1391/3/31,26165.9
1391/4/3,25938.1
1391/4/4,25681.1
1391/4/5,25558.4
1391/4/6,25325
1391/4/7,25054.6
1391/4/10,25170.7
1391/4/11,25227.2
1391/4/12,25345.5
1391/4/13,25438
1391/4/14,25428.5
1391/4/17,25445.5
1391/4/18,25354.3
1391/4/19,25279.2
1391/4/20,25307.5
1391/4/21,25388.1
1391/4/24,25431.5
1391/4/25,25296.1
1391/4/26,25159.7
1391/4/27,25021.3
1391/4/28,25039.2
1391/4/31,25021.2
1391/5/1,24996
1391/5/2,25029.5
1391/5/3,25094.3
1391/5/4,25088.8
1391/5/7,25023.3
1391/5/8,24747.4
1391/5/9,24550.4
1391/5/10,24584
1391/5/11,24546.7
1391/5/14,24332.6
1391/5/15,24108.5
1391/5/16,24001
1391/5/17,23855.1
1391/5/18,23787.3
1391/5/21,23957.2
1391/5/22,24024.2
1391/5/23,24049.7
1391/5/24,24102.1
1391/5/25,24125.3
1391/5/28,24144.7
1391/5/31,24279.1
1391/6/1,24339.2
1391/6/4,24523.2
1391/6/5,24586.5
1391/6/6,24649
1391/6/12,24730.1
1391/6/13,25055
1391/6/14,25384
1391/6/15,25659.9
1391/6/18,25791.9
1391/6/19,25569.2
1391/6/20,25735.1
1391/6/21,25889.2
1391/6/25,26283.7
1391/6/26,26217.2
1391/6/27,26470.6
1391/6/28,26556.9
1391/6/29,26514.5
1391/7/1,26875.3
1391/7/2,27127.1
1391/7/3,27080.7
1391/7/4,27440.1
1391/7/5,28132.2
1391/7/8,28828.7
1391/7/9,29207.1
1391/7/10,28788.8
1391/7/11,28667.1
1391/7/12,29098.5
1391/7/15,28862.9
1391/7/16,28858.6
1391/7/17,29014.1
1391/7/18,29032.5
1391/7/19,28845.7
1391/7/22,28557.9
1391/7/23,28656.1
1391/7/24,28981.3
1391/7/25,29248.2
1391/7/26,29502
1391/7/29,29992.6
1391/7/30,30211.4
1391/8/1,30671.6
1391/8/2,30615.7
1391/8/3,30749.3
1391/8/6,31121.7
1391/8/7,31160.1
1391/8/8,31221.5
1391/8/9,31331.6
1391/8/10,31082.4
1391/8/14,31205.2
1391/8/15,30736.6
1391/8/16,30940.3
1391/8/17,31282.9
1391/8/20,31220.1
1391/8/21,31015.6
1391/8/22,30978.8
1391/8/23,31215
1391/8/24,31336.4
1391/8/27,31260.3
1391/8/28,31271.2
1391/8/29,31096.5
1391/8/30,31140.9
1391/9/1,31259.5
1391/9/6,31608.9
1391/9/7,32018.1
1391/9/8,32339.5
1391/9/11,32741.5
1391/9/12,33113.5
1391/9/13,33015.7
1391/9/14,33073.4
1391/9/15,33282
1391/9/18,33659.9
1391/9/19,33612.6
1391/9/20,33760.8
1391/9/21,33889.4
1391/9/22,33687
1391/9/25,33949.3
1391/9/26,34090.9
1391/9/27,34669.5
1391/9/28,35106.2
1391/9/29,35760.3
1391/10/2,36040.5
1391/10/3,36829.3
1391/10/4,37530.7
1391/10/5,37366.4
1391/10/6,37798.8
1391/10/9,37622.4
1391/10/10,37116.3
1391/10/11,37860.6
1391/10/12,37987
1391/10/13,37648.5
1391/10/17,37059
1391/10/18,37077
1391/10/19,37314.9
1391/10/20,37441.5
1391/10/24,37786.2
1391/10/25,38082.8
1391/10/26,38322.5
1391/10/27,38343.6
1391/10/30,37898.8
1391/11/1,37627.5
1391/11/2,37284
1391/11/3,36594
1391/11/4,37233.7
1391/11/7,37409.4
1391/11/8,36723.3
1391/11/9,36674.7
1391/11/11,36554.9
1391/11/14,36801.4
1391/11/15,36761.1
1391/11/16,36447
1391/11/17,36505.6
1391/11/18,36913.3
1391/11/21,38205.4
1391/11/23,38394.3
1391/11/24,38640.1
1391/11/25,38611.4
1391/11/28,38655
1391/11/29,38710.3
1391/11/30,38739.4
1391/12/1,38550.8
1391/12/2,38479.2
1391/12/5,38325.8
1391/12/6,37931.1
1391/12/7,37350.6
1391/12/8,37573.7
1391/12/9,37811.6
1391/12/12,37437.2
1391/12/13,37156.1
1391/12/14,37135.9
1391/12/15,36950.6
1391/12/16,36925.1
1391/12/19,36585.5
1391/12/20,37101
1391/12/21,37193.6
1391/12/22,37268.4
1391/12/23,37998.7
1391/12/26,37854.8
1391/12/27,37516.1
1391/12/28,38040.8
1392/1/5,38602.6
1392/1/6,39351.1
1392/1/7,39741.8
1392/1/10,39714.9
1392/1/11,39990.2
1392/1/14,40151.1
1392/1/17,40134.3
1392/1/18,39915.6
1392/1/19,40068
1392/1/20,40606.6
1392/1/21,40533
1392/1/24,40255.1
1392/1/26,40621
1392/1/27,40834.9
1392/1/28,40747.6
1392/1/31,40550.8
1392/2/1,40506
1392/2/2,41133
1392/2/3,41583.8
1392/2/4,42052.4
1392/2/7,42334.2
1392/2/8,42507.7
1392/2/9,43192.3
1392/2/10,43994.3
1392/2/11,44537.1
1392/2/14,44993.5
1392/2/15,44897.9
1392/2/16,44943.7
1392/2/17,44707.4
1392/2/18,44683.9
1392/2/21,45091.4
1392/2/22,45512.7
1392/2/23,44963.3
1392/2/24,44129
1392/2/25,43864.3
1392/2/28,43301
1392/2/29,42795.5
1392/2/30,43047.3
1392/2/31,42855.7
1392/3/1,42777.2
1392/3/4,43485.2
1392/3/5,43910.7
1392/3/6,44107.4
1392/3/7,44470.7
1392/3/8,45162.2
1392/3/11,44945.1
1392/3/12,45247.8
1392/3/13,45590
1392/3/18,45488.2
1392/3/19,45199.1
1392/3/20,45206.5
1392/3/21,45553.4
1392/3/22,45671.9
1392/3/25,46623
1392/3/26,47817.9
1392/3/27,48333.3
1392/3/28,48783
1392/3/29,48916.7
1392/4/1,48539.3
1392/4/2,48631.1
1392/4/4,48634
1392/4/5,49427.4
1392/4/8,50471.1
1392/4/9,51321.3
1392/4/10,52244.1
1392/4/11,51846.3
1392/4/12,52735.2
1392/4/15,54289.7
1392/4/16,54768.6
1392/4/17,54616
1392/4/18,54534.2
1392/4/19,55069.7
1392/4/22,54744
1392/4/23,54298.7
1392/4/24,54509.3
1392/4/25,54235.9
1392/4/26,54433.6
1392/4/29,54872.3
1392/4/30,55101
1392/4/31,55329.3
1392/5/1,55942.4
1392/5/2,56426.3
1392/5/5,56290.3
1392/5/6,56551.9
1392/5/7,56400.2
1392/5/9,57168.2
1392/5/12,57397.2
1392/5/13,57264.4
1392/5/14,57415.9
1392/5/15,57674.8
1392/5/16,58142.6
1392/5/20,58889.9
1392/5/21,59608.5
1392/5/22,59754.8
1392/5/23,59610.2
1392/5/26,60410.3
1392/5/27,59938.6
1392/5/28,60052.2
1392/5/29,59568
1392/5/30,59281.6
1392/6/2,59552.8
1392/6/3,61163.5
1392/6/4,60675.7
1392/6/5,60002.4
1392/6/6,58727.3
1392/6/9,58561
1392/6/10,59057
1392/6/12,58962.9
1392/6/13,58146.1
1392/6/16,57491.6
1392/6/17,57198.1
1392/6/18,57035.4
1392/6/19,58190.4
1392/6/20,59164.6
1392/6/23,59117.4
1392/6/24,59401.5
1392/6/25,59347.7
1392/6/26,60056.4
1392/6/27,60964.1
1392/6/30,62053.2
1392/6/31,61707.2
1392/7/1,62904.8
1392/7/2,63010.2
1392/7/3,63455.3
1392/7/6,64695.4
1392/7/7,65328.8
1392/7/8,65720
1392/7/9,66350
1392/7/10,66506.3
1392/7/13,66662.5
1392/7/14,66997.7
1392/7/15,67019
1392/7/16,67505.3
1392/7/17,68461.5
1392/7/20,69703.5
1392/7/21,70951.5
1392/7/22,71471.8
1392/7/23,72766.5
1392/7/27,74400.2
1392/7/28,73335.6
1392/7/29,73636.1
1392/7/30,72997.7
1392/8/1,73030.7
1392/8/4,73549.8
1392/8/5,72201
1392/8/6,72215
1392/8/7,73167.4
1392/8/8,73553.2
1392/8/11,73504.8
1392/8/12,73766.2
1392/8/13,73733.6
